OFFENSE,YEAR,STREET,LAT,LON
ROBBERY,2012,WALNUT AV,42.31191198,-71.09742355
ROBBERY,2012,CAUSEWAY ST,42.36509125,-71.06197446
ROBBERY,2012,BOYLSTON ST,42.31374135,-71.10083455
ROBBERY,2012,BEACON ST,42.35636135,-71.06852456
ROBBERY,2012,DARTMOUTH ST,42.35006135,-71.07737956
ROBBERY,2012,GREENVILLE ST,42.32723569,-71.08059616
ROBBERY,2012,BLUE HILL AV,42.29464136,-71.08790455
ROBBERY,2012,AGAWAM ST,42.29504636,-71.05433957
ROBBERY,2012,DAWSON ST,42.28983135,-71.05840956
ROBBERY,2012,WASHINGTON ST,42.31536135,-71.09872455
ROBBERY,2012,MORELAND ST,42.32491135,-71.08067955
ROBBERY,2012,TREMONT ST,42.33355135,-71.10296455
ROBBERY,2012,BOYLSTON ST,42.31353136,-71.10049955
ROBBERY,2012,PARK ST,42.29686136,-71.06697957
ROBBERY,2012,TRENTON ST,42.37969634,-71.03427458
ROBBERY,2012,METROPOLITAN AV,42.26206637,-71.11667952
ROBBERY,2012,SHAWMUT AV,42.33566135,-71.08045956
ROBBERY,2012,BLUE HILL AV,42.29611135,-71.08764456
ROBBERY,2012,NEWCOMB ST,42.33416847,-71.07869992
ROBBERY,2012,MERIDIAN ST,42.37555134,-71.03910957
ROBBERY,2012,DORCHESTER AV,42.31688136,-71.05669957
ROBBERY,2012,WHITFIELD ST,42.29064136,-71.07405456
ROBBERY,2012,WESTLAND AV,42.34380635,-71.08892955
ROBBERY,2012,GENEVA AV,42.30821136,-71.08128956
ROBBERY,2012,CAMBRIDGE ST,42.36108135,-71.06870956
ROBBERY,2012,NAZING ST,42.30661328,-71.08584104
ROBBERY,2012,SONOMA ST,42.30843635,-71.08717455
ROBBERY,2012,COMMONWEALTH AV,42.34158136,-71.14537665
ROBBERY,2012,TREMONT ST,42.33388135,-71.10399454
ROBBERY,2012,COLUMBUS AV,42.34097635,-71.08127455
ROBBERY,2012,WALFORD WY,42.37840134,-71.05646956
ROBBERY,2012,COPELAND ST,42.32193532,-71.08141914
ROBBERY,2012,WASHINGTON ST PL,42.34381635,-71.14304453
ROBBERY,2012,STOUGHTON ST,42.31660446,-71.06412844
ROBBERY,2012,PUTNAM ST,42.37797134,-71.03173957
ROBBERY,2012,PARK DR,42.34788635,-71.10570954
ROBBERY,2012,AMORY ST,42.31775136,-71.10173955
ROBBERY,2012,NEWBURY ST,42.34998635,-71.08103456
ROBBERY,2012,WYOMING ST,42.31507455,-71.08505496
ROBBERY,2012,BRADEEN ST,42.29119136,-71.12303955
ROBBERY,2012,TREMONT ST,42.35634134,-71.06208456
ROBBERY,2012,TYLER ST,42.34821135,-71.06170957
ROBBERY,2012,PRINCETON ST,42.37767634,-71.03557957
ROBBERY,2012,RUGGLES ST,42.33446119,-71.08802827
ROBBERY,2012,WASHINGTON ST,42.30241135,-71.07781456
ROBBERY,2012,SPENCER ST,42.29112136,-71.07512956
ROBBERY,2012,WASHINGTON ST,42.29718998,-71.07242184
ROBBERY,2012,GLENWAY ST,42.29996136,-71.08208956
ROBBERY,2012,CENTRE ST,42.29334606,-71.06307192
ROBBERY,2012,HOWARD AV,42.32007635,-71.07143956
ROBBERY,2012,BLUE HILL AV,42.31603135,-71.07820956
ROBBERY,2012,KNEELAND ST,42.35078761,-71.06252245
ROBBERY,2012,WINTER ST,42.35602134,-71.06174456
ROBBERY,2012,ORCHARDFIELD ST,42.30389635,-71.05884957
ROBBERY,2012,RAVEN ST,42.31834135,-71.05464457
ROBBERY,2012,CENTRE ST,42.28250136,-71.15748453
ROBBERY,2012,CORINTH ST,42.28605636,-71.12954954
ROBBERY,2012,BEACON ST,42.35611134,-71.06961456
ROBBERY,2012,AUCKLAND ST,42.31284136,-71.05602957
ROBBERY,2012,CENTRE ST,42.32283635,-71.10382955
ROBBERY,2012,WARREN AV,42.34366135,-71.07678956
ROBBERY,2012,COMMONWEALTH AV,42.34142635,-71.14600453
ROBBERY,2012,QUINCY ST,42.31591135,-71.08146956
ROBBERY,2012,W BROADWAY,42.34255135,-71.05717957
ROBBERY,2012,BLUE HILL AV,42.32013665,-71.07777631
ROBBERY,2012,HAMILTON ST,42.30741136,-71.06863957
ROBBERY,2012,NEWBURY ST,42.35057135,-71.07881456
ROBBERY,2012,HOWELL ST,42.32514135,-71.05818456
ROBBERY,2012,JOHN ELIOT SQ,42.33000135,-71.09130955
ROBBERY,2012,FENWAY,42.34078635,-71.09974455
ROBBERY,2012,WASHINGTON ST,42.28418782,-71.07156968
ROBBERY,2012,BICKFORD AV,42.32680635,-71.10240955
ROBBERY,2012,BOSTON ST,42.32092135,-71.06132456
ROBBERY,2012,DORCHESTER AV,42.29943135,-71.06040956
ROBBERY,2012,TREMONT ST,42.33698135,-71.08457955
ROBBERY,2012,FENWAY,42.34075135,-71.09374955
ROBBERY,2012,CARRUTH ST,42.28336136,-71.06064957
ROBBERY,2012,ASPINWALL RD,42.29179136,-71.07244456
ROBBERY,2012,OLNEY ST,42.30489136,-71.07411956
ROBBERY,2012,BENNINGTON ST,42.37648634,-71.03477458
ROBBERY,2012,DORCHESTER ST,42.33061635,-71.05490456
ROBBERY,2012,DAKOTA ST,42.29858136,-71.07255956
ROBBERY,2012,UNION PARK,42.34209135,-71.07062956
ROBBERY,2012,SYMPHONY RD,42.34261135,-71.08659956
ROBBERY,2012,DORCHESTER AV,42.31367635,-71.05703956
ROBBERY,2012,DORCHESTER AV,42.28962136,-71.06320456
ROBBERY,2012,HARRISON AV,42.33023135,-71.08188956
ROBBERY,2012,HYDE PARK AV,42.28018636,-71.11898454
ROBBERY,2012,FENTON ST,42.30337635,-71.05695457
ROBBERY,2012,AMORY ST,42.31913635,-71.10064455
ROBBERY,2012,PARKER ST,42.33696135,-71.09363955
ROBBERY,2012,GENEVA AV,42.30821136,-71.08128956
ROBBERY,2012,DORCHESTER AV,42.29081136,-71.06288956
ROBBERY,2012,MORRELL ST,42.2734191,-71.16843283
ROBBERY,2012,NORFOLK ST,42.28788136,-71.07803456
ROBBERY,2012,S HUNTINGTON AV,42.33115135,-71.11170954
ROBBERY,2012,LORNE ST,42.29401136,-71.09135455
ROBBERY,2012,WINTHROP ST,42.32422656,-71.07757817
ROBBERY,2012,WASHINGTON ST,42.3325566,-71.11109868
ROBBERY,2012,FENTON ST,42.30337635,-71.05695457
ROBBERY,2012,PERRIN ST,42.32233562,-71.07852551
ROBBERY,2012,HUMBOLDT AV,42.31581135,-71.08735956
